Character,Season,Day,Weather,CC_Completed,BFF_6PlusHearts,Spouse,Start,End,Location
Leah,Winter,Sunday,Nice,Yes,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Sunday,Nice,Yes,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Sunday,Nice,Yes,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Sunday,Nice,No,Yes,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Sunday,Nice,No,Yes,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Sunday,Nice,No,Yes,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Sunday,Nice,Yes,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Sunday,Nice,Yes,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Sunday,Nice,Yes,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Winter,Sunday,Nice,No,No,No,1/1/2000 6:00,1/1/2000 16:00,Home
Leah,Winter,Sunday,Nice,No,No,No,1/1/2000 16:00,1/1/2000 23:40,Saloon
Leah,Winter,Sunday,Nice,No,No,No,1/1/2000 23:40,1/2/2000 0:00,Home
Leah,Spring,Monday,Raining,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Monday,Raining,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Monday,Raining,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Monday,Raining,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Monday,Raining,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Monday,Raining,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Monday,Raining,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Monday,Raining,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Monday,Raining,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Monday,Raining,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Monday,Raining,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Monday,Raining,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Monday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Monday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Monday,Nice,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Monday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Monday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Monday,Nice,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Monday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Monday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Monday,Nice,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Monday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Monday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Monday,Nice,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Tuesday,Raining,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Tuesday,Raining,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Tuesday,Raining,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Tuesday,Raining,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Tuesday,Raining,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Tuesday,Raining,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Tuesday,Raining,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Tuesday,Raining,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Tuesday,Raining,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Tuesday,Raining,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Tuesday,Raining,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Tuesday,Raining,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Tuesday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Tuesday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Tuesday,Nice,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Tuesday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Tuesday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Tuesday,Nice,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Tuesday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Tuesday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Tuesday,Nice,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Tuesday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Tuesday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Tuesday,Nice,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Wednesday,Raining,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Wednesday,Raining,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Wednesday,Raining,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Wednesday,Raining,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Wednesday,Raining,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Wednesday,Raining,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Wednesday,Raining,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Wednesday,Raining,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Wednesday,Raining,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Wednesday,Raining,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Wednesday,Raining,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Wednesday,Raining,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Wednesday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Wednesday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Wednesday,Nice,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Wednesday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Wednesday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Wednesday,Nice,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Wednesday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Wednesday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Wednesday,Nice,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Wednesday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Wednesday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Wednesday,Nice,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Thursday,Raining,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Thursday,Raining,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Thursday,Raining,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Thursday,Raining,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Thursday,Raining,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Thursday,Raining,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Thursday,Raining,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Thursday,Raining,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Thursday,Raining,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Thursday,Raining,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Thursday,Raining,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Thursday,Raining,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Thursday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Thursday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Thursday,Nice,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Thursday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Thursday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Thursday,Nice,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Thursday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Thursday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Thursday,Nice,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Thursday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Thursday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Thursday,Nice,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Friday,Raining,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Friday,Raining,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Friday,Raining,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Friday,Raining,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Friday,Raining,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Friday,Raining,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Friday,Raining,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Friday,Raining,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Friday,Raining,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Friday,Raining,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Friday,Raining,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Friday,Raining,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Friday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Friday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Friday,Nice,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Friday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Friday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Friday,Nice,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Friday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Friday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Friday,Nice,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Friday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Friday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Friday,Nice,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Saturday,Raining,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Saturday,Raining,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Saturday,Raining,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Saturday,Raining,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Saturday,Raining,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Saturday,Raining,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Saturday,Raining,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Saturday,Raining,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Saturday,Raining,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Saturday,Raining,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Saturday,Raining,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Saturday,Raining,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Saturday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Saturday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Saturday,Nice,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Saturday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Saturday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Saturday,Nice,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Saturday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Saturday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Saturday,Nice,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Saturday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Saturday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Saturday,Nice,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Sunday,Raining,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Sunday,Raining,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Sunday,Raining,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Sunday,Raining,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Sunday,Raining,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Sunday,Raining,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Sunday,Raining,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Sunday,Raining,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Sunday,Raining,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Sunday,Raining,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Sunday,Raining,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Sunday,Raining,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Sunday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Sunday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Sunday,Nice,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Sunday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Sunday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Sunday,Nice,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Sunday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Sunday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Sunday,Nice,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Spring,Sunday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Spring,Sunday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Spring,Sunday,Nice,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Monday,Raining,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Monday,Raining,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Monday,Raining,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Monday,Raining,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Monday,Raining,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Monday,Raining,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Monday,Raining,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Monday,Raining,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Monday,Raining,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Monday,Raining,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Monday,Raining,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Monday,Raining,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Monday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Monday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Monday,Nice,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Monday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Monday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Monday,Nice,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Monday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Monday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Monday,Nice,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Monday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Monday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Monday,Nice,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Tuesday,Raining,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Tuesday,Raining,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Tuesday,Raining,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Tuesday,Raining,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Tuesday,Raining,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Tuesday,Raining,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Tuesday,Raining,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Tuesday,Raining,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Tuesday,Raining,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Tuesday,Raining,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Tuesday,Raining,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Tuesday,Raining,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Tuesday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Tuesday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Tuesday,Nice,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Tuesday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Tuesday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Tuesday,Nice,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Tuesday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Tuesday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Tuesday,Nice,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Tuesday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Tuesday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Tuesday,Nice,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Wednesday,Raining,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Wednesday,Raining,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Wednesday,Raining,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Wednesday,Raining,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Wednesday,Raining,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Wednesday,Raining,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Wednesday,Raining,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Wednesday,Raining,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Wednesday,Raining,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Wednesday,Raining,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Wednesday,Raining,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Wednesday,Raining,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Wednesday,Nice,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Wednesday,Nice,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Wednesday,Nice,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Wednesday,Nice,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Wednesday,Nice,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Wednesday,Nice,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Wednesday,Nice,Yes,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Wednesday,Nice,Yes,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Wednesday,Nice,Yes,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Wednesday,Nice,No,No,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Wednesday,Nice,No,No,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Wednesday,Nice,No,No,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Thursday,Raining,Yes,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Thursday,Raining,Yes,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Thursday,Raining,Yes,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
Leah,Summer,Thursday,Raining,No,Yes,Yes,1/1/2000 6:00,1/1/2000 8:30,Home
Leah,Summer,Thursday,Raining,No,Yes,Yes,1/1/2000 8:30,1/1/2000 17:30,Cindersap Forest
Leah,Summer,Thursday,Raining,No,Yes,Yes,1/1/2000 17:30,1/2/2000 0:00,Home
